"concept_id"	"concept_name"	"domain_id"	"vocabulary_id"	"concept_class_id"	"standard_concept"	"concept_code"	"valid_start_date"	"valid_end_date"	"invalid_reason"
-7004408	GINGKO BILB	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Ginkgo	2000-01-01	2099-02-22	""
-7004409	GINGKO BILOBA 60MG	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Ginkgo	2000-01-01	2099-02-22	""
-7004410	GINKYO GINKGO BILOBA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Ginkgo	2000-01-01	2099-02-22	""
-7004411	GINGKO	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Ginkgo	2000-01-01	2099-02-22	""
-7004412	GINKGO GINKGO BILOBA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Ginkgo	2000-01-01	2099-02-22	""
-7004413	GINGO BILOBA EXTRACT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Ginkgo	2000-01-01	2099-02-22	""
-7004414	GINGGKO	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Ginkgo	2000-01-01	2099-02-22	""
-7004415	GINKGOBEN	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Ginkgo	2000-01-01	2099-02-22	""
-7004416	GINCO BILOB	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Ginkgo	2000-01-01	2099-02-22	""
-7004417	GINKGO GINKGO BILBOA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Ginkgo	2000-01-01	2099-02-22	""
-7004418	GINGKOBILOB	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Ginkgo	2000-01-01	2099-02-22	""
-7004419	GINKGO BILOBA COMP	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Ginkgo	2000-01-01	2099-02-22	""
-7004420	GINKO	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Ginkgo	2000-01-01	2099-02-22	""
-7004421	GINKOBILIBA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Ginkgo	2000-01-01	2099-02-22	""
-7004422	GINKGO BILOVA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Ginkgo	2000-01-01	2099-02-22	""
-7004423	GINKOGIN	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Ginkgo	2000-01-01	2099-02-22	""
-7004424	GINKOBA M	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Ginkgo	2000-01-01	2099-02-22	""
-7004542	ST JOHN WORT OTC	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	St. John's-wort	2000-01-01	2099-02-22	""
-7004721	FLAXA SEEDS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Flax seed	2000-01-01	2099-02-22	""
-7004722	FLAXSEED OIL CAPSULES	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Flax seed	2000-01-01	2099-02-22	""
-7004723	FLAX SEED MEAL	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Flax seed	2000-01-01	2099-02-22	""
-7004900	HIGH OMEGA FLAXSEED	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Flax seed	2000-01-01	2099-02-22	""
-7004960	FAXSEED	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Flax seed	2000-01-01	2099-02-22	""
-7004961	GOJI BERRIES	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Goji berry	2000-01-01	2099-02-22	""
-7004962	LYCIUM BARBARUM HERBALS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Goji berry	2000-01-01	2099-02-22	""
-7004963	LYCIUM BARBARUM L	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Goji berry	2000-01-01	2099-02-22	""
-7004964	GOJI BERRY SUPPLEMENT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Goji berry	2000-01-01	2099-02-22	""
-7004965	WOLFBERRIES	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Goji berry	2000-01-01	2099-02-22	""
-7004966	GOJI	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Goji berry	2000-01-01	2099-02-22	""
-7004967	GOJI BAYAS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Goji berry	2000-01-01	2099-02-22	""
-7004968	GOGI BERRIES	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Goji berry	2000-01-01	2099-02-22	""
-7005028	CHAMOMILE TEA OCCASIONALLY	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Chamomile	2000-01-01	2099-02-22	""
-7005090	KRATOM (MITRAGYNA)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Kratom	2000-01-01	2099-02-22	""
-7005091	GREEN MALAY KRATOM	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Kratom	2000-01-01	2099-02-22	""
-7005155	BLACK CUMIN OIL	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Black cumin	2000-01-01	2099-02-22	""
-7005156	BLACK CUMIN	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Black cumin	2000-01-01	2099-02-22	""
-7005157	NIGELLA SATIVA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Black cumin	2000-01-01	2099-02-22	""
-7005211	EVENING PRIMROS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Evening primrose oil	2000-01-01	2099-02-22	""
-7005267	CORDYCEPS POWDER	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cordyceps	2000-01-01	2099-02-22	""
-7005268	LORDYCEPS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cordyceps	2000-01-01	2099-02-22	""
-7005269	CORDYCEPT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cordyceps	2000-01-01	2099-02-22	""
-7005270	CORDYCEPS MUSHROOMS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cordyceps	2000-01-01	2099-02-22	""
-7005271	CORDYCEPS MUSHROOM	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cordyceps	2000-01-01	2099-02-22	""
-7005272	CORDYCEPS AKTIV	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cordyceps	2000-01-01	2099-02-22	""
-7005273	CORDICEPS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cordyceps	2000-01-01	2099-02-22	""
-7005274	CORCYPS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cordyceps	2000-01-01	2099-02-22	""
-7005275	LORAYCEPS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cordyceps	2000-01-01	2099-02-22	""
-7005440	BLACK CHERRY	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Black cherry	2000-01-01	2099-02-22	""
-7005441	BLACK CHERRY LIQ	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Black cherry	2000-01-01	2099-02-22	""
-7005442	BLACK CHEER	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Black cherry	2000-01-01	2099-02-22	""
-7005443	BLACK CHERRY SYRUP	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Black cherry	2000-01-01	2099-02-22	""
-7005444	BLACK CHERRY EXTRACT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Black cherry	2000-01-01	2099-02-22	""
-7005501	SAMBUCAI ELDERBERRY	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Sweet Elder	2000-01-01	2099-02-22	""
-7005566	EXLAX SENNA ALEXANDRINA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Senna	2000-01-01	2099-02-22	""
-7005567	SENA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Senna	2000-01-01	2099-02-22	""
-7005568	SENNA C	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Senna	2000-01-01	2099-02-22	""
-7005569	SENOKOTXTRA SENNA ALEXANDRINA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Senna	2000-01-01	2099-02-22	""
-7005570	SINNA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Senna	2000-01-01	2099-02-22	""
-7005571	CASSIA ALEXANDRINA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Senna	2000-01-01	2099-02-22	""
-7005573	SENNAF	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Senna	2000-01-01	2099-02-22	""
-7005574	SENNA ALEXANDRINA SENOKOT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Senna	2000-01-01	2099-02-22	""
-7005575	SENNTAB	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Senna	2000-01-01	2099-02-22	""
-7005576	SEENAS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Senna	2000-01-01	2099-02-22	""
-7005577	XPREP SENNA ALEXANDRINA LEAF	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Senna	2000-01-01	2099-02-22	""
-7005934	FENUGREEK + CHROME	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Fenugreek	2000-01-01	2099-02-22	""
-7005935	FENUGREEK HERBAL SUPPLEMENT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Fenugreek	2000-01-01	2099-02-22	""
-7005936	TRIGONELLA FOENUM-GRAECUM	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Fenugreek	2000-01-01	2099-02-22	""
-7005937	FERNAGREK	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Fenugreek	2000-01-01	2099-02-22	""
-7006060	CRANBERRY/D3	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7006181	CRANBERRY, D-MANNOSE	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7006303	CRAMBERRY	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7006363	GNP CRANBERRY	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7006364	CRANBERRY SOFT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7006365	CRANBERRY 400	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7006366	CRANBERRY CHEWABLES	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Cranberry	2000-01-01	2099-02-22	""
-7006429	VALERIAN TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Valerian	2000-01-01	2099-02-22	""
-7006430	VALERIAN (ROOT)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Valerian	2000-01-01	2099-02-22	""
-7006493	ASHWAGANDA HERB	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Ashwaganda	2000-01-01	2099-02-22	""
-7006494	ASWAGANDA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Ashwaganda	2000-01-01	2099-02-22	""
-7006495	ASHWAGANDA ROOT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Ashwaganda	2000-01-01	2099-02-22	""
-7006496	PAPAYA SEEDS ASHWAGANDHA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Ashwaganda	2000-01-01	2099-02-22	""
-7006497	ASHUAGANDA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Ashwaganda	2000-01-01	2099-02-22	""
-7006610	TUMERIC/GINGER/BLACK PEPPER	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Ginger	2000-01-01	2099-02-22	""
-7007396	FLAX SEED OIL WITH VITAMIN E	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7007397	AZO CRANBERRY SUPPLEMENT	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7007451	ECHINACEAGOLDEN SEAL	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7007452	BLACK COHOSH-FLAXSEED-SOY	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7007559	PEPPERMINT-FENNEL-GINGER GELS	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7007926	DANDELION/THISTLE	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7007927	OMEGA 3 FLAXSEED OIL	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7007928	SAFFLOWER OIL / SOYBEAN OIL	NaPDI research	NAPDI	NaPDI NP Combination Product	""	""	2000-01-01	2099-02-22	""
-7005572	SENNA VITAMIN D	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Senna	2000-01-01	2099-02-22	""
-7001177	Tyfon	NaPDI research	NAPDI	NaPDI Preferred Term	""	Tyfon	2000-01-01	2099-02-22	""
-7000967	Maqui	NaPDI research	NAPDI	NaPDI Preferred Term	""	Maqui	2000-01-01	2099-02-22	""
-7000968	Spreading pellitory	NaPDI research	NAPDI	NaPDI Preferred Term	""	Spreading pellitory	2000-01-01	2099-02-22	""
-7000969	Flax seed	NaPDI research	NAPDI	NaPDI Preferred Term	""	Flax seed	2000-01-01	2099-02-22	""
-7000970	Miracle-fruit	NaPDI research	NAPDI	NaPDI Preferred Term	""	Miracle-fruit	2000-01-01	2099-02-22	""
-7000971	Tetterwort	NaPDI research	NAPDI	NaPDI Preferred Term	""	Tetterwort	2000-01-01	2099-02-22	""
-7000972	Americanchestnut	NaPDI research	NAPDI	NaPDI Preferred Term	""	Americanchestnut	2000-01-01	2099-02-22	""
-7000973	Hare's-ear	NaPDI research	NAPDI	NaPDI Preferred Term	""	Hare's-ear	2000-01-01	2099-02-22	""
-7000974	Grapevine	NaPDI research	NAPDI	NaPDI Preferred Term	""	Grapevine	2000-01-01	2099-02-22	""
-7000975	Radicchio	NaPDI research	NAPDI	NaPDI Preferred Term	""	Radicchio	2000-01-01	2099-02-22	""
-7000976	Caperbush	NaPDI research	NAPDI	NaPDI Preferred Term	""	Caperbush	2000-01-01	2099-02-22	""
-7000977	Cat's-claw	NaPDI research	NAPDI	NaPDI Preferred Term	""	Cat's-claw	2000-01-01	2099-02-22	""
-7000978	Oregano	NaPDI research	NAPDI	NaPDI Preferred Term	""	Oregano	2000-01-01	2099-02-22	""
-7000979	Tulsi	NaPDI research	NAPDI	NaPDI Preferred Term	""	Tulsi	2000-01-01	2099-02-22	""
-7000980	Echinacea	NaPDI research	NAPDI	NaPDI Preferred Term	""	Echinacea	2000-01-01	2099-02-22	""
-7000981	Fragrant goldenrod	NaPDI research	NAPDI	NaPDI Preferred Term	""	Fragrant goldenrod	2000-01-01	2099-02-22	""
-7000982	Siler	NaPDI research	NAPDI	NaPDI Preferred Term	""	Siler	2000-01-01	2099-02-22	""
-7000983	Red-berry juniper	NaPDI research	NAPDI	NaPDI Preferred Term	""	Red-berry juniper	2000-01-01	2099-02-22	""
-7000984	Ginger	NaPDI research	NAPDI	NaPDI Preferred Term	""	Ginger	2000-01-01	2099-02-22	""
-7000985	Squawroot	NaPDI research	NAPDI	NaPDI Preferred Term	""	Squawroot	2000-01-01	2099-02-22	""
-7000986	Yellow dock	NaPDI research	NAPDI	NaPDI Preferred Term	""	Yellow dock	2000-01-01	2099-02-22	""
-7000987	Maocangzhu	NaPDI research	NAPDI	NaPDI Preferred Term	""	Maocangzhu	2000-01-01	2099-02-22	""
-7000988	Tao	NaPDI research	NAPDI	NaPDI Preferred Term	""	Tao	2000-01-01	2099-02-22	""
-7000989	Jackass bitters	NaPDI research	NAPDI	NaPDI Preferred Term	""	Jackass bitters	2000-01-01	2099-02-22	""
-7000990	Tansy	NaPDI research	NAPDI	NaPDI Preferred Term	""	Tansy	2000-01-01	2099-02-22	""
-7000991	Red sage	NaPDI research	NAPDI	NaPDI Preferred Term	""	Red sage	2000-01-01	2099-02-22	""
-7000992	Syrian oregano	NaPDI research	NAPDI	NaPDI Preferred Term	""	Syrian oregano	2000-01-01	2099-02-22	""
-7000993	Wu hua guo	NaPDI research	NAPDI	NaPDI Preferred Term	""	Wu hua guo	2000-01-01	2099-02-22	""
-7000994	Karcura	NaPDI research	NAPDI	NaPDI Preferred Term	""	Karcura	2000-01-01	2099-02-22	""
-7000995	Virginia poke	NaPDI research	NAPDI	NaPDI Preferred Term	""	Virginia poke	2000-01-01	2099-02-22	""
-7000996	Carrot	NaPDI research	NAPDI	NaPDI Preferred Term	""	Carrot	2000-01-01	2099-02-22	""
-7000997	Sweet chestnut	NaPDI research	NAPDI	NaPDI Preferred Term	""	Sweet chestnut	2000-01-01	2099-02-22	""
-7000998	Elderberry	NaPDI research	NAPDI	NaPDI Preferred Term	""	Elderberry	2000-01-01	2099-02-22	""
-7000999	Sow thistle	NaPDI research	NAPDI	NaPDI Preferred Term	""	Sow thistle	2000-01-01	2099-02-22	""
-7001000	Aloe vera	NaPDI research	NAPDI	NaPDI Preferred Term	""	Aloe vera	2000-01-01	2099-02-22	""
-7001001	Guelder rose	NaPDI research	NAPDI	NaPDI Preferred Term	""	Guelder rose	2000-01-01	2099-02-22	""
-7001002	Hairyrockrose	NaPDI research	NAPDI	NaPDI Preferred Term	""	Hairyrockrose	2000-01-01	2099-02-22	""
-7001003	Poppy seed	NaPDI research	NAPDI	NaPDI Preferred Term	""	Poppy seed	2000-01-01	2099-02-22	""
-7001004	Turmeric	NaPDI research	NAPDI	NaPDI Preferred Term	""	Turmeric	2000-01-01	2099-02-22	""
-7001005	Berberislycium	NaPDI research	NAPDI	NaPDI Preferred Term	""	Berberislycium	2000-01-01	2099-02-22	""
-7001006	Touch-me-not	NaPDI research	NAPDI	NaPDI Preferred Term	""	Touch-me-not	2000-01-01	2099-02-22	""
-7001007	Plantain	NaPDI research	NAPDI	NaPDI Preferred Term	""	Plantain	2000-01-01	2099-02-22	""
-7001008	Velvet-dock	NaPDI research	NAPDI	NaPDI Preferred Term	""	Velvet-dock	2000-01-01	2099-02-22	""
-7001009	American spikenard	NaPDI research	NAPDI	NaPDI Preferred Term	""	American spikenard	2000-01-01	2099-02-22	""
-7001010	Oriental mustard	NaPDI research	NAPDI	NaPDI Preferred Term	""	Oriental mustard	2000-01-01	2099-02-22	""
-7001011	Small centaury	NaPDI research	NAPDI	NaPDI Preferred Term	""	Small centaury	2000-01-01	2099-02-22	""
-7001012	Butcher's-broom	NaPDI research	NAPDI	NaPDI Preferred Term	""	Butcher's-broom	2000-01-01	2099-02-22	""
-7001013	Parsley- Chinese	NaPDI research	NAPDI	NaPDI Preferred Term	""	Parsley- Chinese	2000-01-01	2099-02-22	""
-7001014	Clary sage	NaPDI research	NAPDI	NaPDI Preferred Term	""	Clary sage	2000-01-01	2099-02-22	""
-7001015	Wild radish	NaPDI research	NAPDI	NaPDI Preferred Term	""	Wild radish	2000-01-01	2099-02-22	""
-7001016	Toothed medic	NaPDI research	NAPDI	NaPDI Preferred Term	""	Toothed medic	2000-01-01	2099-02-22	""
-7001017	White sassafras	NaPDI research	NAPDI	NaPDI Preferred Term	""	White sassafras	2000-01-01	2099-02-22	""
-7001018	Myrtle	NaPDI research	NAPDI	NaPDI Preferred Term	""	Myrtle	2000-01-01	2099-02-22	""
-7001019	Fragrant everlasting	NaPDI research	NAPDI	NaPDI Preferred Term	""	Fragrant everlasting	2000-01-01	2099-02-22	""
-7001020	Goji berry	NaPDI research	NAPDI	NaPDI Preferred Term	""	Goji berry	2000-01-01	2099-02-22	""
-7001021	Bear's breeches	NaPDI research	NAPDI	NaPDI Preferred Term	""	Bear's breeches	2000-01-01	2099-02-22	""
-7001022	Ignatia	NaPDI research	NAPDI	NaPDI Preferred Term	""	Ignatia	2000-01-01	2099-02-22	""
-7001023	Xuan guo wen zi cao	NaPDI research	NAPDI	NaPDI Preferred Term	""	Xuan guo wen zi cao	2000-01-01	2099-02-22	""
-7001024	Chinaroot	NaPDI research	NAPDI	NaPDI Preferred Term	""	Chinaroot	2000-01-01	2099-02-22	""
-7001025	Guinea-pepper	NaPDI research	NAPDI	NaPDI Preferred Term	""	Guinea-pepper	2000-01-01	2099-02-22	""
-7001026	Squawmint Tickweed	NaPDI research	NAPDI	NaPDI Preferred Term	""	Squawmint Tickweed	2000-01-01	2099-02-22	""
-7001027	Tall mallow	NaPDI research	NAPDI	NaPDI Preferred Term	""	Tall mallow	2000-01-01	2099-02-22	""
-7001028	Goldenseal	NaPDI research	NAPDI	NaPDI Preferred Term	""	Goldenseal	2000-01-01	2099-02-22	""
-7001029	Tanner's sumac	NaPDI research	NAPDI	NaPDI Preferred Term	""	Tanner's sumac	2000-01-01	2099-02-22	""
-7001030	Japanese aralia	NaPDI research	NAPDI	NaPDI Preferred Term	""	Japanese aralia	2000-01-01	2099-02-22	""
-7001031	Nutmeg	NaPDI research	NAPDI	NaPDI Preferred Term	""	Nutmeg	2000-01-01	2099-02-22	""
-7001032	Apple cider vinegar	NaPDI research	NAPDI	NaPDI Preferred Term	""	Apple cider vinegar	2000-01-01	2099-02-22	""
-7001033	Rehmannia	NaPDI research	NAPDI	NaPDI Preferred Term	""	Rehmannia	2000-01-01	2099-02-22	""
-7001034	Goat's-rue	NaPDI research	NAPDI	NaPDI Preferred Term	""	Goat's-rue	2000-01-01	2099-02-22	""
-7001035	Huanglian	NaPDI research	NAPDI	NaPDI Preferred Term	""	Huanglian	2000-01-01	2099-02-22	""
-7001036	Poison-ash	NaPDI research	NAPDI	NaPDI Preferred Term	""	Poison-ash	2000-01-01	2099-02-22	""
-7001037	Slippery-root	NaPDI research	NAPDI	NaPDI Preferred Term	""	Slippery-root	2000-01-01	2099-02-22	""
-7001038	Rocou	NaPDI research	NAPDI	NaPDI Preferred Term	""	Rocou	2000-01-01	2099-02-22	""
-7001039	Scrub-palmetto	NaPDI research	NAPDI	NaPDI Preferred Term	""	Scrub-palmetto	2000-01-01	2099-02-22	""
-7001040	Lovage	NaPDI research	NAPDI	NaPDI Preferred Term	""	Lovage	2000-01-01	2099-02-22	""
-7001041	Wormwood	NaPDI research	NAPDI	NaPDI Preferred Term	""	Wormwood	2000-01-01	2099-02-22	""
-7001042	Garden rock	NaPDI research	NAPDI	NaPDI Preferred Term	""	Garden rock	2000-01-01	2099-02-22	""
-7001043	Oregon-grape	NaPDI research	NAPDI	NaPDI Preferred Term	""	Oregon-grape	2000-01-01	2099-02-22	""
-7001044	Winter savory	NaPDI research	NAPDI	NaPDI Preferred Term	""	Winter savory	2000-01-01	2099-02-22	""
-7001045	Yucca	NaPDI research	NAPDI	NaPDI Preferred Term	""	Yucca	2000-01-01	2099-02-22	""
-7001046	Lady's-mantle	NaPDI research	NAPDI	NaPDI Preferred Term	""	Lady's-mantle	2000-01-01	2099-02-22	""
-7001047	Ginkgo	NaPDI research	NAPDI	NaPDI Preferred Term	""	Ginkgo	2000-01-01	2099-02-22	""
-7001048	Passion flower	NaPDI research	NAPDI	NaPDI Preferred Term	""	Passion flower	2000-01-01	2099-02-22	""
-7001049	Wood spider	NaPDI research	NAPDI	NaPDI Preferred Term	""	Wood spider	2000-01-01	2099-02-22	""
-7001050	St. John's-wort	NaPDI research	NAPDI	NaPDI Preferred Term	""	St. John's-wort	2000-01-01	2099-02-22	""
-7001051	Rosemary	NaPDI research	NAPDI	NaPDI Preferred Term	""	Rosemary	2000-01-01	2099-02-22	""
-7001052	Stinging nettle	NaPDI research	NAPDI	NaPDI Preferred Term	""	Stinging nettle	2000-01-01	2099-02-22	""
-7001053	Witch-hazel	NaPDI research	NAPDI	NaPDI Preferred Term	""	Witch-hazel	2000-01-01	2099-02-22	""
-7001054	Shallot	NaPDI research	NAPDI	NaPDI Preferred Term	""	Shallot	2000-01-01	2099-02-22	""
-7001055	Szechwan chinaberry	NaPDI research	NAPDI	NaPDI Preferred Term	""	Szechwan chinaberry	2000-01-01	2099-02-22	""
-7001056	Tamarind	NaPDI research	NAPDI	NaPDI Preferred Term	""	Tamarind	2000-01-01	2099-02-22	""
-7001057	Pitch pine	NaPDI research	NAPDI	NaPDI Preferred Term	""	Pitch pine	2000-01-01	2099-02-22	""
-7001058	Falsa acacia	NaPDI research	NAPDI	NaPDI Preferred Term	""	Falsa acacia	2000-01-01	2099-02-22	""
-7001059	Bing lang	NaPDI research	NAPDI	NaPDI Preferred Term	""	Bing lang	2000-01-01	2099-02-22	""
-7001060	Americanbugleweed	NaPDI research	NAPDI	NaPDI Preferred Term	""	Americanbugleweed	2000-01-01	2099-02-22	""
-7001061	Yerba-santa	NaPDI research	NAPDI	NaPDI Preferred Term	""	Yerba-santa	2000-01-01	2099-02-22	""
-7001062	Valencia orange	NaPDI research	NAPDI	NaPDI Preferred Term	""	Valencia orange	2000-01-01	2099-02-22	""
-7001063	Xing	NaPDI research	NAPDI	NaPDI Preferred Term	""	Xing	2000-01-01	2099-02-22	""
-7001064	Cabbage palm	NaPDI research	NAPDI	NaPDI Preferred Term	""	Cabbage palm	2000-01-01	2099-02-22	""
-7001065	Thyme	NaPDI research	NAPDI	NaPDI Preferred Term	""	Thyme	2000-01-01	2099-02-22	""
-7001066	Lentiscus	NaPDI research	NAPDI	NaPDI Preferred Term	""	Lentiscus	2000-01-01	2099-02-22	""
-7001067	Rhodiola	NaPDI research	NAPDI	NaPDI Preferred Term	""	Rhodiola	2000-01-01	2099-02-22	""
-7001068	Kratom	NaPDI research	NAPDI	NaPDI Preferred Term	""	Kratom	2000-01-01	2099-02-22	""
-7001069	Yellow bedstraw	NaPDI research	NAPDI	NaPDI Preferred Term	""	Yellow bedstraw	2000-01-01	2099-02-22	""
-7001070	Shrub-trefoil	NaPDI research	NAPDI	NaPDI Preferred Term	""	Shrub-trefoil	2000-01-01	2099-02-22	""
-7001071	Guarana	NaPDI research	NAPDI	NaPDI Preferred Term	""	Guarana	2000-01-01	2099-02-22	""
-7001072	Milk thistle	NaPDI research	NAPDI	NaPDI Preferred Term	""	Milk thistle	2000-01-01	2099-02-22	""
-7001073	Qiang huo	NaPDI research	NAPDI	NaPDI Preferred Term	""	Qiang huo	2000-01-01	2099-02-22	""
-7001074	Indian bdellium-tree	NaPDI research	NAPDI	NaPDI Preferred Term	""	Indian bdellium-tree	2000-01-01	2099-02-22	""
-7001075	Tree-turmeric	NaPDI research	NAPDI	NaPDI Preferred Term	""	Tree-turmeric	2000-01-01	2099-02-22	""
-7001076	Hedgemustard	NaPDI research	NAPDI	NaPDI Preferred Term	""	Hedgemustard	2000-01-01	2099-02-22	""
-7001077	Rhubarb	NaPDI research	NAPDI	NaPDI Preferred Term	""	Rhubarb	2000-01-01	2099-02-22	""
-7001078	Karaya gum	NaPDI research	NAPDI	NaPDI Preferred Term	""	Karaya gum	2000-01-01	2099-02-22	""
-7001079	Ivy leaf	NaPDI research	NAPDI	NaPDI Preferred Term	""	Ivy leaf	2000-01-01	2099-02-22	""
-7001080	Wild yam	NaPDI research	NAPDI	NaPDI Preferred Term	""	Wild yam	2000-01-01	2099-02-22	""
-7001081	White oak	NaPDI research	NAPDI	NaPDI Preferred Term	""	White oak	2000-01-01	2099-02-22	""
-7001082	Mountain buchu	NaPDI research	NAPDI	NaPDI Preferred Term	""	Mountain buchu	2000-01-01	2099-02-22	""
-7001083	Seed- rape	NaPDI research	NAPDI	NaPDI Preferred Term	""	Seed- rape	2000-01-01	2099-02-22	""
-7001084	Woodland hawthorn	NaPDI research	NAPDI	NaPDI Preferred Term	""	Woodland hawthorn	2000-01-01	2099-02-22	""
-7001085	Meadow sage	NaPDI research	NAPDI	NaPDI Preferred Term	""	Meadow sage	2000-01-01	2099-02-22	""
